" ";"GDP251";"GDP252";"GDP253";"GDP254";"GDP255";"GDP256";"GDP257";"GDP258";"GDP259";"GDP260";"GDP261";"GDP263";"GDP264";"GDP265";"GDP266";"GDP267";"LBOUT";"LBPUR7";"LBMNU";"LBLCPU";"GDP272A";"GDP273A";"GDP274A";"GDP274_1";"GDP274_2";"GDP274_3";"GDP275A";"GDP275_1";"GDP275_2";"GDP275_3";"GDP275_4";"GDP276A";"GDP276_1";"GDP276_2";"GDP276_3";"GDP276_4";"GDP276_5";"GDP276_6";"GDP276_7";"GDP276_8";"GDP277A";"GDP278A";"GDP279A";"GDP280A";"GDP281A";"GDP282A";"GDP284A";"GDP285A";"GDP286A";"GDP287A";"GDP288A";"IPS10";"IPS11";"IPS299";"IPS12";"IPS13";"IPS18";"IPS25";"IPS32";"IPS34";"IPS38";"IPS43";"IPS306";"PMP";"UTL11";"CES275R";"CES277R";"CES278.R";"CES002";"CES003";"CES006";"CES011";"CES015";"CES017";"CES033";"CES046";"CES048";"CES049";"CES053";"CES088";"CES140";"LHEL";"LHELX";"LHEM";"LHNAG";"LHUR";"LHU680";"LHU5";"LHU14";"LHU15";"LHU26";"LHU27";"CES151";"CES155";"HSBR";"HSFR";"HSNE";"HSMW";"HSSOU";"HSWST";"FYFF";"FYGM3";"FYGM6";"FYGT1";"FYGT5";"FYGT10";"FYAAAC";"FYBAAC";"Sfygm6";"Sfygt1";"Sfygt10";"sFYAAAC";"sFYBAAC";"FM1";"MZMSL";"FM2";"FMFBA";"FMRRA";"BUSLOANS";"CCINRV";"CPIAUCSL";"CPILFESL";"PCEPILFE";"PSCCOMR";"PW561R";"PMCP";"EXRUS";"EXRSW";"EXRJAN";"EXRUK";"EXRCAN";"FSPCOM";"FSPIN";"FSDXP";"FSPXE";"FSDJ";"HHSNTN";"PMI";"PMNO";"PMDEL";"PMNV";"MOCMQ";"MSONDQ"
"LHNAG";0.555501733838456;0.996978410508945;0.961328077093363;0.0619006721976308;0.999716219973708;0.999999976520983;0.986396842611837;0.999482129025999;0.996220376486704;0.999972874578589;0.973058369799408;0.999899704901358;0.999988042363041;0.45058893867626;0.223098049376567;0.644604590335458;0.741585254628723;0.738022414868202;0.99143952337765;0.999567941554245;0.999005801290269;0.997968828770313;0.997551882738394;0.993503330080696;0.998504581389305;0.991777885564373;0.996322623295203;0.997184641749359;0.993605473740189;0.981759968429927;0.994815375629456;0.995830594601671;0.978888736753908;0.999406130220627;0.998598753159116;0.995403474679402;0.998116379272009;0.938445535300531;0.998637322410778;0.995174559506601;0.999896839269138;0.999903399204514;0.999872802011743;0.995968602651482;0.996599188505281;0.999351205816311;0.99503358768354;0.990905451333724;0.99999002195637;0.999995410846423;0.998607079519885;0.884928675488517;0.853726880573063;0.851117831687564;0.985438305935856;0.965097792947319;0.469739232306093;0.996657458715048;0.986169978848419;0.997404082605541;0.726416922768982;0.913829232205254;0.564374327149801;0.847030577148557;0.941126984447151;0.448577841879774;0.689402647510359;0.460190356014602;0.987857196362501;0.983941867051366;0.982924002051282;0.992356119500825;0.954482063774175;0.992356517080839;0.29505882229993;0.969306604863215;0.968581222385437;0.99999407700375;0.998357756639772;0.939529615888475;0.961107618386669;0.959718728214659;0.491910603803279;0.933682394475529;0;0.973759989238178;0.999999669600551;0.996962978734087;0.991019035230096;0.999999431516157;0.999996558105568;0.999999968391012;0.993928384888611;0.437118703235851;0.950963242423233;0.967551198971287;0.849501763105678;0.504799481456245;0.991168345518601;0.951244373963402;0.998460701821986;0.996857233583379;0.993308701667005;0.991504123026642;0.995870345369058;0.996044931092679;0.997241216543772;0.998686529101356;0.687950667416205;0.98317973175182;0.96346794833313;0.488420423539284;0.988110441294881;0.423017909299019;0.999232951043972;0.995524110906988;0.742600089637037;0.5955414041281;0.940881699958322;0.99997694697803;0.999999401770853;0.99996376516078;0.996973085220198;0.945632865140148;0.974085498552104;0.961293791547641;0.999051415447807;0.988572939132544;0.986860306611655;0.901920566035034;0.707521307060257;0.997824907000186;0.99869253216924;0.99910434198629;0.999828968928924;0.985140868638463;0.996479755207364;0.41145796661226;0.593924591339257;0.725727412607686;0.993008481831534;0.524807059552081;0.999940288724805
"LHUR";0.998732220004036;0.97694783907191;0.999723961399605;0.803042532153958;0.875472059847722;0.999999635054469;0.991424223332951;0.99985646414823;0.996693735420299;0.999977113804696;0.9924755694408;0.998808476113796;0.999996553801818;0.532234593947911;0.726145259746082;0.723990825909629;0.984669991961788;0.436083035181366;0.999451748804334;0.999025336221888;0.930898098748285;0.925035622189653;0.788453373201583;0.437037886109556;0.983800162338244;0.816400085276903;0.989432538557999;0.957277179366423;0.99655553021474;0.75258961255592;0.892954916954485;0.965378302048609;0.276201628068532;0.644365129763725;0.846789796129055;0.355661922799349;0.978621679195217;0.708391495876697;0.988662488684925;0.869296794339337;0.997603373639286;0.997779977576519;0.999875073908928;0.992086984399285;0.99934118228148;0.77294739167179;0.837089309192499;0.948309089878885;0.973782471392034;0.971738677191141;0.986142806570417;0.926534365117732;0.970560912183392;0.992287859843884;0.956257079699258;0.967521046708568;0.861372186314491;0.99285641963685;0.981152902548138;0.994929502057121;0.936410595078623;0.953793943973737;0.768652968840287;0.967010598153007;0.542212292930363;0.757398007504314;0.951429175464417;0.474069778053839;0.981997047642152;0.91001420480572;0.710000357998012;0.989682615244823;0.80906361670935;0.895725994903832;0.891857085504532;0.999974030114916;0.976329991832339;0.99994113121424;0.964901091548701;0.901209210699216;0.889467243040219;0.97758554856313;0.852456719965875;0.998630363178821;0.998989497438617;0;1;0.997460123672116;0.969980866746583;0.99999999998713;0.999999999880052;0.999999999996501;0.998121059145073;0.782372483557875;0.972328849066458;0.968392936171388;0.129771722204062;0.220120295327954;0.998459029773217;0.969905984384811;0.988164952067005;0.912613208782798;0.934967090494296;0.902352280176645;0.196526718498272;0.312265158450997;0.772241051578445;0.906845435244631;0.112508109719767;0.997967647521234;0.986328355403438;0.600261622129041;0.771517599032541;0.617726074140185;0.999854742158708;0.999931928886642;0.177714616878397;0.477266993543317;0.932863298237959;0.999958370664033;0.999990050634714;0.998930536035708;0.939810784037535;0.756100656238146;0.293326432989518;0.996023117476826;0.951172000800332;0.846289745716797;0.786659019604066;0.951528815589808;0.82707692122093;0.997222720586909;0.997593680386479;0.931936742557374;0.9974985555379;0.995135218063252;0.999922970460015;0.791251236966117;0.983840214025041;0.183775248269446;0.980147177567515;0.963843109475731;0.998595158735706
"LHU680";0.963218946866984;0.965844920504383;0.993562531625143;0.844776451383097;0.797189364937193;0.984744236387496;0.980791918700298;0.962159454152883;0.73600098715926;0.997722529020603;0.940878708037925;0.923284494731762;0.978056133444334;0.483944335416608;0.763082065013082;0.808758621222806;0.977637260222608;0.224327285390845;0.972061935557819;0.999182438588108;0.947258744324709;0.974310007269836;0.868749996603347;0.654063073413212;0.972680126664434;0.910420682323724;0.967115283863718;0.932237602175949;0.997483323697184;0.823383806580292;0.96887990871048;0.944992463905307;0.469788710987467;0.932814224566059;0.984570064990615;0.98708493873551;0.782618524374615;0.827792835151477;0.997036177228076;0.93541955180569;0.81299475992642;0.816433535490398;0.868109293929169;0.292711235055282;0.990685801025957;0.823706538806299;0.751936878248469;0.270188137544047;0.998365180946191;0.998749613209828;0.991980286236847;0.976773802520239;0.981380697095129;0.969749081463761;0.978594966074769;0.975040928402466;0.8976120544579;0.926517412202978;0.956615372866208;0.959291945251741;0.848624687246311;0.968651301043303;0.298188270280197;0.98057404053712;0.711998361801636;0.415920942095402;0.994583496835682;0.268028120333224;0.989816680012914;0.918413632232575;0.922286063158556;0.80629860604379;0.798164515974836;0.597981734120301;0.216786342795593;0.971196006053382;0.94102651649643;0.993306786129461;0.758942896184847;0.869403839274993;0.946643178113243;0.713427132103492;0.194775366147828;0.71512776994287;0.909266908530549;0.935944855067126;0;0.992041899192939;0.93797167935619;0.94091548662229;0.866519752484667;0.973704303836599;0.994540429578519;0.938840700780074;0.620417729826756;0.906746480397141;0.679970347888273;0.803724323293307;0.696784040999789;0.959172268033095;0.552559767282983;0.555270851994145;0.646905571400648;0.592071549704567;0.327817787156298;0.238128965020121;0.651292960009112;0.844598994727632;0.26068934504767;0.819571567804425;0.900348729692863;0.629094286071021;0.83089148334987;0.674225397502566;0.97885346444477;0.990899356368722;0.226599135060233;0.781143195690642;0.994004188720565;0.963407116093504;0.776051890892831;0.82741812541849;0.945893407544488;0.229597830812535;0.700195018752982;0.630340360013573;0.971457625724974;0.725026782267486;0.534620177951074;0.898123296588401;0.801590769294291;0.973101741798264;0.965638829126655;0.87242167130385;0.991460676132926;0.992179226615263;0.999077297242561;0.776618086926787;0.978472070661174;0.000417556463143787;0.135146870849768;0.948849120403992;0.275090545639046
"LHU5";0.999446937269874;0.969640374488982;0.999322738448056;0.741439334888839;0.852956543592884;0.999998507698654;0.999116525097935;0.99988798993954;0.988569076837304;0.99998946392345;0.962973030080604;0.810218889665256;0.999997103460145;0.952416115008566;0.954336289578847;0.944454632960587;0.842955480637775;0.791371073721701;0.999949842738198;0.891009334530004;0.776811395942759;0.998870334032391;0.617779070890159;0.890354902088425;0.280679877565324;0.0966460213936007;0.999892758876149;0.522589631716823;0.994261494535246;0.999948281669092;0.658459119023641;0.887803603746945;0.182722838918234;0.993067645206428;0.963918222166701;0.803506911480505;0.919440855813171;0.0674847332023234;0.919021950090131;0.887260601348305;0.797843069579803;0.827479389821259;0.951300684734388;0.982478927086906;0.00838042425374264;0.274545376250495;0.210737274378232;0.972768626664128;0.477913014432713;0.695106405202448;0.861430542086972;0.99919869698963;0.998424407581348;0.999141829617801;0.894091848738093;0.893027705277597;0.943541870057864;0.999992241545641;0.999471280077393;0.999737355695508;0.996216503821117;0.999194012378234;0.913392132707725;0.832516068201782;0.98960542995127;0.997338280592997;0.985125870756573;0.957849744098993;0.999236060668428;0.997254278859504;0.677388417060598;0.995153367152937;0.998035344451946;0.99935936899314;0.997742221365571;0.999999381883968;0.999386865512297;0.999956632584093;0.993932206358824;0.994146227219834;0.366261200381269;0.856923159235393;0.549519064676021;0.999910148302283;0.99985273984043;0.999837505195837;0.999999999203503;0;0.999999997159944;0.999999997357061;0.999999999997867;0.999999990525414;0.9999975116548;0.868660694256993;0.888723822675019;0.611653943005981;0.686469092675053;0.544412606579789;0.984716150989352;0.661117472856639;0.987916047983808;0.929145229074591;0.93326851624164;0.943928460484258;0.891129926817539;0.840066915380447;0.870032997329014;0.773864953176246;0.125724753478195;0.966929217348497;0.901215260954415;0.704737473542298;0.999914548868056;0.538595120481349;0.988256026178906;0.999665731099367;0.718433192407003;0.450209199640451;0.431186495324059;0.999969275167518;0.999942870219264;0.998011015488307;0.449509563972242;0.9431368725934;0.998868842469492;0.999984689789341;0.74665861344218;0.565347831916822;0.912984143153293;0.982946818888653;0.985518099465958;0.948454420489743;0.967363770096385;0.598715394670064;0.441891271731928;0.88048148031806;0.858554393406273;0.754868420545476;0.732275524528345;0.472598497439586;0.989597521591901;0.977223844004172;0.98036196571842
"LHU14";0.999902687511228;0.961031615222644;0.999778518723255;0.751364794190711;0.899068113165505;0.999999964426722;0.993908039887222;0.999271164676476;0.989090662312529;0.999900723314604;0.99797558800292;0.998936313677287;0.999999891316508;0.992682624727834;0.982274109159645;0.85121891906616;0.970601571680869;0.694830935330265;0.999780160453077;0.997019154130398;0.879796062389314;0.93323730700739;0.713901829004035;0.535702301213989;0.95899678611904;0.723528582017991;0.986452174255638;0.374769245455686;0.998468653838715;0.891325493870391;0.715487751532725;0.905566027210111;0.248555935937119;0.461263101925239;0.488804264154703;0.288839749196412;0.938967031298833;0.425633647294149;0.985304723340347;0.540393070880213;0.99361232923174;0.995313811845813;0.999852674549639;0.993102429968073;0.998135828931896;0.333768809689893;0.68710025123782;0.976452951750131;0.979927462420923;0.943378383467765;0.989255025824463;0.96975190598202;0.985578721813453;0.994441860043425;0.95400973153699;0.948461309647442;0.938971560140699;0.9999152476995;0.972033003985558;0.998404375944099;0.950592090771033;0.985489256947482;0.953420864221365;0.640012430353157;0.920061228231968;0.798249525639958;0.971223238501898;0.241226801162078;0.971121185382552;0.938192353384863;0.0408201634255121;0.997333477629904;0.904304590218726;0.964207700070647;0.720888253792503;0.999764910701638;0.98499715144553;0.999993524957027;0.947405967158588;0.975875099745385;0.913969947381703;0.941257039106764;0.637604933335743;0.999026457910002;0.99946149524768;0.866006844724729;0.999999999856894;0.999125837273096;0;0.999999999999938;0.999999999999999;0.999999999999315;0.999887264152058;0.885874425007482;0.989967277852725;0.987214755181859;0.0677723052074563;0.408147944293473;0.999368679192333;0.990930573324205;0.936609670340117;0.845342807033709;0.844821516218013;0.804673123955735;0.173612369174075;0.0568909451897723;0.581863489417124;0.619059168721882;0.495074783773167;0.999549271208264;0.974722473424142;0.43372623222446;0.969477068655499;0.857303020736839;0.999724803626676;0.999988357808493;0.374248855175557;0.784427521511107;0.712165607147646;0.999994830769885;0.99798000946337;0.999256317434793;0.822094219224079;0.833790985514257;0.840562380049242;0.963422851481025;0.778667443745473;0.268299482305408;0.80980675019585;0.987622184630938;0.909781621734799;0.997979514129926;0.998441137984246;0.802772765551151;0.942793221309977;0.993463777420285;0.998022753153727;0.235782406843348;0.530733572713569;0.0535577148501374;0.974935752433279;0.935056050867981;0.993651181833255
"LHU15";0.98999998630409;0.984197680828263;0.99934937955346;0.796483786290939;0.94920307642252;0.999751745755902;0.990125852433978;0.998104785282754;0.995271662693876;0.999647366520455;0.99466698795418;0.996469234783193;0.999990671516723;0.791653055964556;0.782435368079709;0.849865686470326;0.972347846338411;0.29630810173093;0.980388589658631;0.999933628100223;0.966645016592797;0.98933078392681;0.806092919012244;0.556188026645789;0.997927099707946;0.905505391103784;0.99963301346775;0.998667231390942;0.923164537716229;0.698780515417403;0.981733201786541;0.984389079363893;0.862687808189679;0.956837258341562;0.992032443319138;0.994587339391973;0.928792423957831;0.813015068190211;0.999228025269013;0.973283243770732;0.999674358107924;0.999870295799824;0.999887401434047;0.997395930348163;0.996890325851582;0.949862688596292;0.511453020516697;0.875495519080387;0.998743663190195;0.998828985069863;0.999327339888997;0.985934443802067;0.989392378637187;0.97370328795712;0.97497948674152;0.97943408876468;0.735174063922566;0.994670301218156;0.927144286480647;0.982999691070567;0.998810751549726;0.973928365256081;0.882481132688929;0.985971625706214;0.333591660492365;0.617028743831825;0.943741574345191;0.335827066707608;0.999077094027487;0.981188903060525;0.967553671283063;0.909338321885818;0.896602916240447;0.530086404191721;0.980640831632135;0.999294101272072;0.99900939989996;0.80869999895427;0.996043685028478;0.997107472891711;0.498840407305432;0.86408352712439;0.389947791584329;0.968840707818011;0.966901596709503;0.70964850565113;0.999999999996947;0.998591768090657;0.996904313853655;0;0.891243403599762;1;0.891545421578406;0.552263144717027;0.792792777382595;0.915863153481739;0.864219416782104;0.264798972200751;0.98325642793608;0.961347321088597;0.923101022939893;0.885146378720479;0.922121891371614;0.918634195661765;0.690519684752223;0.589771937830353;0.84390905744365;0.850457437996154;0.458307197594662;0.974633180875873;0.947500924401534;0.440721027411515;0.72667439966925;0.924566695627316;0.999999989703225;0.999999980945752;0.331095063239586;0.954638599890459;0.996433207145154;0.999991912984329;0.999898322802118;0.999864088200462;0.984407624072792;0.730745430133463;0.467798502485939;0.15130642311823;0.957062786178638;0.770095964163424;0.568262854074785;0.981582806519607;0.947111183852233;0.993867699566679;0.991901753670415;0.982512757117544;0.99549670895095;0.998167483689647;0.999006584660398;0.79718287112511;0.988516898635922;0.00644763097681245;0.807923947835719;0.964874526747865;0.826859925369596
"LHU26";0.986392061345271;0.980769843552108;0.997114577023305;0.853482068000424;0.943695501421911;0.998888033071265;0.986962452797162;0.992147910570291;0.986468117832063;0.99820750985474;0.993103773989542;0.999620335113118;0.999990733224685;0.897415820048905;0.840410947515647;0.551049838340092;0.912431015993234;0.59629758015254;0.947124013225791;0.999499309450157;0.979089922531249;0.986159651257805;0.702059365746085;0.450598082156358;0.924504471201592;0.941022642568089;0.995722799840545;0.811061908634411;0.942483920132986;0.846150976987071;0.933726863149492;0.970184315050275;0.770038996276126;0.830494164997274;0.894539468748296;0.836534073538168;0.97005800565603;0.72692200937698;0.999168881333297;0.923488847564852;0.999063271097738;0.999659218382681;0.999906045040163;0.997452907609834;0.999768999877223;0.814832004132285;0.675205886125008;0.996742754323345;0.996944509374566;0.995219610546939;0.999313551448505;0.997453426485129;0.996843240308215;0.984161726691426;0.971241310663948;0.973120396345344;0.726007052286087;0.998009181562339;0.984277242984193;0.993466180844386;0.995640680151691;0.996510459982992;0.682642729983432;0.89945244105495;0.588648257783541;0.716876696072787;0.971878292696078;0.46676274011256;0.995614804168467;0.786109914230301;0.699002284748834;0.99166736777492;0.457952242970359;0.545076646636707;0.112969331707772;0.998001915318909;0.999158344156904;0.830484266244066;0.996808944103731;0.996247924234793;0.567061562765409;0.854736055503323;0.363140418059009;0.94965754525869;0.946961304836404;0.0175770230402417;0.999999999996828;0.999652289686217;0.998002272412448;0.999588485621672;0;1;0.962868466672604;0.27497001701749;0.773244651310146;0.856904797299156;0.916335733933802;0.625517097897636;0.976874789114576;0.960934905940771;0.92048863032843;0.715840578836771;0.95334189251107;0.950744777600466;0.80618476508743;0.699379121355643;0.908079080862872;0.917865040712095;0.013500915006009;0.994671302946275;0.806139155938543;0.508477760918944;0.914602176955507;0.922960807853242;0.999991699189701;0.999997055933754;0.303335061110222;0.950128250854419;0.973198019589299;0.999998576105395;0.996791035799588;0.999869743259849;0.978303004503088;0.857694623859131;0.742026659792655;0.632215594840067;0.858075448227838;0.773346153195109;0.561548909508357;0.996852516943002;0.886076428832864;0.993998813588124;0.993347878727309;0.985160570064178;0.939594520403014;0.988578590305524;0.995285048570513;0.490386715286152;0.909929205914499;0.0767200343239773;0.9643941590848;0.97267067874073;0.83238137965531
"LHU27";0.995541683609841;0.995703924130854;0.999461318480925;0.890463182272482;0.928548196906669;0.999235135755946;0.991010258070347;0.998468306452998;0.99253562088986;0.997527288454077;0.986200638333913;0.984927624965081;0.999023184462125;0.904420305510803;0.803364862662452;0.753235399875511;0.98683989157289;0.202209818981162;0.976238999377107;0.999999450244708;0.996198619067465;0.941676624276724;0.868340675284117;0.93379255145242;0.989650960694732;0.867654293967253;0.980447048880199;0.999280694801058;0.75060046562797;0.295309511187832;0.990334324364006;0.991321492853157;0.700179950243944;0.995811757470003;0.999572502937381;0.991920706537446;0.848967905215317;0.915288505206079;0.999897423628854;0.984422735596178;0.997425574703303;0.998107140094433;0.994344669461119;0.644606207270878;0.999577668937945;0.967360720888453;0.73536591268872;0.206248924165698;0.999982574162667;0.999960411840596;0.999781451115728;0.991266308684106;0.991019908555168;0.978463078617746;0.976887592280342;0.969872881694941;0.728427194407591;0.993750267853516;0.962938251558845;0.975167693784438;0.924523685915149;0.989638925974233;0.301278065779626;0.98084216718054;0.404172315244745;0.503164129667709;0.972136101049183;0.440451218815322;0.969166590857279;0.960766221278179;0.998476226405603;0.861165268046308;0.892928728011293;0.677138628479778;0.0858817722857056;0.999653931292587;0.993825500935092;0.994597040084433;0.901244095215671;0.982281494602574;0.817027534792161;0.892007817550655;0.275641297137409;0.946307356872261;0.955777590681774;0.850532992654231;0.999988783084169;0.998091323074887;0.975945252987232;0.999588485621672;0.891243403599782;0;0.927072496110903;0.798416141218248;0.636862507894773;0.897251103313154;0.485798252016532;0.689231455181481;0.967306424664557;0.954232352854311;0.800060207065045;0.194482924030068;0.0528372978125593;0.677649174249066;0.339124070070975;0.237814601674144;0.519414364431467;0.624025081874311;0.615397480563306;0.976972971002222;0.988553448192576;0.34518480731153;0.44131472039109;0.980663694484502;0.999999996897747;0.999999928588594;0.860698247402855;0.951925596479252;0.998518965754924;0.999592822516214;0.999161173568616;0.999381289278031;0.982458475209349;0.639236313735552;0.54917684136401;0.0201784646988579;0.958188741320654;0.957928556819454;0.625161217950833;0.985520562779659;0.999253078519632;0.997282127135005;0.995277111054762;0.993755477640415;0.996747513923211;0.998169006399107;0.999741805303236;0.668133181952959;0.978373617982011;0.00301601930076301;0.125701621960181;0.981698405057774;0.771684627224628
"CES151";0.596404446630871;0.499412029705363;0.850904925880654;0.21090085096009;0.107850710151446;0.99724771302118;0.761061745722986;0.365089185618369;0.629661918039097;0.906877177670344;0.982581542933149;0.764789311515672;0.999977335069152;0.705291629206778;0.585031329157365;0.600767858530527;0.933140998747064;0.500053542954288;0.965095668191293;0.996176528088837;0.309560977058302;0.957937169711332;0.32021164605403;0.296223665474966;0.961126145920473;0.202373586248465;0.854933266012712;0.804209515155364;0.68465952779467;0.867778097839974;0.484757970722503;0.956419369853955;0.688295498327339;0.88909327693818;0.925932312461921;0.190007266272028;0.939666440694685;0.300812242482408;0.747734165949722;0.225058892653737;0.884574139847978;0.914726512476706;0.965296523484238;0.8628848366105;0.55772131216384;0.26081789779655;0.438085933392808;0.545403055661865;0.788939148492475;0.335707770502396;0.586837489692738;0.776507427755103;0.695465050856412;0.752580002571901;0.791876548767258;0.835186287650654;0.221155730033828;0.865291326715941;0.87514016007035;0.960771342285337;0.811472181217569;0.750809613121896;0.154149641592341;0.554862639963651;0.662019835287113;0.246852159284739;0.698276821786472;0.00710514991600963;0.389674062929306;0.217764409388769;0.229523643070023;0.487532774593798;0.779567715611454;0.952882774466534;0.213110976817848;0.365588988588156;0.768558280058518;0.727685068371012;0.916159074410406;0.39290990607513;0.792648249175805;0.627700424816442;0.707807145948727;0.0225179238834493;0.466630464833114;0.885668927101853;0.999999994546228;0.577066165032027;0.35796157990332;0.999270036272572;0.999563850673665;0.999999043799328;0;0.185116928333288;0.955921526710161;0.96703467521649;0.674536016702877;0.467144154216034;0.951306281093592;0.963452500055291;0.885842880513023;0.827714727659111;0.938887063519144;0.916684113176943;0.636748316724874;0.893545141851102;0.632582817894216;0.641370133290657;0.53482922095985;0.980189139734257;0.976997281822335;0.680784083421576;0.846174461877259;0.244565728973196;0.9858290732961;0.978589952315138;0.0695534966174586;0.671417112072985;0.915824896048883;0.799308371489222;0.898523607165172;0.790239774079123;0.927077667988417;0.213075280690409;0.71480701602697;0.733272995283492;0.632207857133167;0.429874482422565;0.50135197328091;0.806399366045085;0.833780373962645;0.960757500093481;0.95966535974438;0.838121503532479;0.899982782325128;0.923555502003189;0.977797853959134;0.144775250101123;0.612818415564616;0.823325919900721;0.973620617465075;0.580770835600054;0.91627462494681
"CES155";0.997565165860676;0.737517318710112;0.978038321390477;0.646435819313025;0.599172614537194;0.999996523214311;0.905854958715178;0.994743451731612;0.989072422727167;0.998757113353397;0.901383846527225;0.998682930601786;0.999989408455788;0.358711930666878;0.299606523994411;0.998826200706704;0.810033449941172;0.295892862850091;0.999118503882111;0.991881956978543;0.994268574775516;0.9998672706237;0.934831318904387;0.86227910877581;0.984927443086349;0.797263441647257;0.998868740713256;0.979769475927006;0.976054879289292;0.974542576207575;0.906935398836024;0.989959563351725;0.756014166138029;0.912281341899275;0.946681568268182;0.703243609736907;0.799988640743171;0.968009721769289;0.997025260922951;0.986188146128762;0.988537463414415;0.989240305632082;0.997604652956266;0.968385109192714;0.998182711650452;0.887423606889775;0.976484272084038;0.931623635088495;0.99749403384368;0.998404042437636;0.989925646394862;0.983434879656251;0.986490184518723;0.997729916289805;0.990236850605547;0.98916527518809;0.968073652914976;0.996182784775928;0.999910634556024;0.99994543287302;0.841043612163188;0.973195914594723;0.824470278223161;0.932041224862972;0.995200908395728;0.933680679929543;0.974023362658534;0.177025518419185;0.990512534358661;0.984879745059675;0.922291117072573;0.998113062382254;0.986722822693663;0.995484947025494;0.999078025767718;0.998480469401784;0.999655459008664;0.999943099895861;0.999824740524652;0.694045308738204;0.986714625903525;0.134943431768014;0.473725208064187;0.997872247235241;0.997127960828301;0.953453750710232;0.999999999954386;0.979010261022259;0.960063057855908;0.999971417356319;0.999964143069009;0.999991219660969;0.99999435814309;0;0.938587866771787;0.826685347030221;0.953763799124252;0.376032641559838;0.961796470642253;0.943992770114627;0.989883072423276;0.950126995245446;0.963760683823404;0.951049013987222;0.886649090676441;0.820875725109763;0.890917126818052;0.993817588725608;0.332742209457911;0.767651196903924;0.995363047256263;0.633766864669919;0.638811279016164;0.287638506792132;0.992596068549492;0.973711854266922;0.52506319156832;0.427247702218133;0.913100370265473;0.998010847070942;0.999441393503776;0.988922561684804;0.998080702205134;0.364462856466188;0.958411151198414;0.999937683814248;0.954575248021109;0.784329606546757;0.810862999868547;0.9459941136231;0.383727611954963;0.976897177802506;0.969795952679375;0.948235639589459;0.996091091044946;0.984679442315868;0.999901085411015;0.334807298378146;0.990019115347901;0.985211394025278;0.998985775219858;0.774504839262331;0.997097827198236
"HSBR";0.999999956274828;0.999998740749956;0.999999981345433;0.999019153540569;0.999286320446167;0.999999985952243;0.999999994348838;0.999935446421354;0.93939857204214;0.999999630413432;0.999999999999982;0.999638486176536;0.999977631411799;0.702876683862934;0.877633680868329;0.183967920333911;0.999904783078082;0.917813958785957;0.999998257158029;0.998877881717902;0.999376348703384;0.999929085208071;0.619657833924331;0.0573502162436323;0.992527378994999;0.850543249393681;0.999976518066519;0.99929858728615;0.288970049331227;0.996381774168505;0.787515069690997;0.968024132434569;0.684824015566764;0.998775505773288;0.996660720039255;0.540097718447293;0.370087069792163;0.826242830089641;0.903051154501451;0.93380254497208;0.992512887569481;0.990724945569126;0.987061045149678;0.935651004071934;0.998712905569908;0.882350593222301;0.999848466793019;0.997284868527095;0.988900290078676;0.954716134197824;0.871189130403485;0.999999797715834;0.999997119391016;0.999986893746329;0.99999940543184;0.999999994704078;0.990345434004195;0.999999134639274;0.999999939926025;0.999999960636414;0.999962360736502;0.999999884157563;0.848140764682476;0.999998819734423;0.999950348265319;0.969431754120449;0.924934189666506;0.998234865247291;0.999990784209597;0.999984814632338;0.835973225399337;0.999977867922136;0.999985304074842;0.999992451520035;0.99810113148368;0.999992798081758;0.999974306615525;0.998768145267891;0.999999657468546;0.99892760257341;0.777033152882853;0.999594169441326;0.998546741308094;0.999989046380698;0.999992984087246;0.999423064782391;0.997017332510521;0.998233755634752;0.999645824912401;0.998372701994741;0.99955607660748;0.996200033310173;0.999913827033233;0.999999428844789;0;0.999998191175755;0.999982516658998;0.999991638431502;0.999561531269627;0.999992359504365;0.999281953234509;0.959301126976166;0.991297089861416;0.980858090503415;0.725916652438974;0.550363793690331;0.541749537521903;0.643639100913262;0.196750951817508;0.444003251225775;0.996056931744736;0.76855633363147;0.988301465849834;0.997138520055844;0.80695087825578;0.975094451490997;0.999890068518537;0.994916205025248;0.999862407842745;0.999864696365803;0.999199603999291;0.951361249398744;0.766897585049276;0.999974862430627;0.999998257427566;0.99975623987843;0.999606116570299;0.995212556609879;0.998635083659961;0.84418420524039;0.334985244453823;0.967892729488011;0.957994419914656;0.909486708811683;0.991823512932929;0.876740622806131;0.99968413915726;0.999957720615906;0.999986138464537;0.993740463619164;0.999397438190218;0.999999410249957;0.99999860361011
